Datetime,StockPrice,OptionPrice,XSigma,Delta,TimeDecayOneDay
29Aug2018063119,7.23,1.02,1.6384227360259025,0.20154233034696428,0.0029593378734082965
29Aug2018111404,7.3,0.9099999999999999,1.4202628459514646,0.2268152563003728,0.002554099926760256
